"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Korea, Rep.","KOR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","351528","364464","378306","391637","401699","407889","417642","422764","426291","431309","439211","456694","475042","492551","507549","519461","537012","552903","567045","579376","590187","611470","629678","646037","661983","678729","708027","741060","775165","805973","831165","866101","895412","922077","951689","987501","1030032","1078861","1131967","1191155","1258173","1341871","1429167","1518692","1605568","1686390","1778147","1866474","1960742","2056701","2161732","2278619","2400908","2529409","2665593","2800421","2931222","",
"Kuwait","KWT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2787","2961","3186","3465","3774","4115","4731","5333","5892","6406","6961","7487","7888","8164","8432","8901","9462","10202","10958","11528","11872","12123","12155","12096","12129","12395","13057","14016","15001","15599","15594","16121","","","","12385","12597","13583","15080","16693","18187","19953","21803","23825","26046","28478","29650","30751","31838","32985","34270","36267","38443","40738","43335","46573","51901","",
"Latin America & Caribbean (excluding high income)","LAC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3345901","3483966","3620287","3755294","3890235","4026158","4180168","4334681","4489005","4641274","4791138","4968759","5138814","5303635","5466942","5630643","5822155","6010383","6192775","6364704","6524972","6708573","6879020","7042786","7208192","7380564","7605998","7830882","8057290","8287301","8522443","8822315","9122151","9418216","9704638","9979571","10341651","10692407","11038761","11389546","11750785","12166421","12590697","13022639","13458964","13900028","14374770","14853670","15344311","15854979","16392459","16987919","17598128","18236389","18920557","19662184","20467190","",
"Lao PDR","LAO","Population ages 65 and above, male","SP.POP.65UP.MA.IN","25859","26884","27809","28658","29484","30299","31545","32766","33932","35019","36016","37453","38799","40025","41079","41938","43575","45010","46314","47590","48925","50450","52011","53575","55099","56549","58490","60303","61992","63574","65044","67284","69376","71281","72983","74486","76685","78735","80606","82277","83737","86097","88155","89978","91623","93130","95080","96895","98563","100073","101428","103514","105490","107539","109909","112788","116771","",
"Lebanon","LBN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","50571","51208","51469","51483","51440","51433","52049","52628","53243","53934","54706","55961","57198","58309","59181","59743","61771","63472","64771","65580","65907","65700","65291","64940","64974","65589","66973","68819","71265","74418","78345","81267","84745","88379","91663","94304","97026","99218","101573","104953","109933","114398","121058","129203","137847","146388","153133","158779","164536","172090","182573","191702","203477","216164","227636","236647","246764","",
"Liberia","LBR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","12945","13333","13648","13894","14094","14244","14814","15342","15827","16266","16655","17378","18059","18705","19327","19942","20901","21844","22783","23729","24692","25966","27218","28366","29298","29958","30667","30924","30776","30262","29446","29288","28954","28664","28631","28940","30538","32905","35724","38623","41362","42829","43680","44205","44766","45578","47507","49796","52217","54464","56374","58152","59491","60588","61682","62915","64723","",
"Libya","LBY","Population ages 65 and above, male","SP.POP.65UP.MA.IN","31389","31748","31964","32051","32014","31869","32189","32396","32571","32817","33196","34082","35108","36212","37296","38331","39543","40690","41841","43075","44464","46136","47914","49796","51769","53817","56709","59523","62281","65026","67816","70985","74224","77488","80676","83746","87291","90531","93509","96325","99024","102045","104904","107588","110030","112157","115350","118313","120756","122277","122631","123760","123911","123626","123655","124471","126369","",
"St. Lucia","LCA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1409","1449","1497","1549","1592","1633","1695","1758","1811","1856","1895","1957","2016","2081","2146","2221","2289","2359","2435","2518","2606","2707","2798","2883","2969","3056","3351","3660","3983","4316","4660","4782","4891","4984","5084","5197","5239","5288","5344","5394","5435","5441","5449","5443","5433","5415","5625","5857","6128","6441","6795","6924","7044","7166","7292","7430","7600","",
"Latin America & Caribbean","LCN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3685108","3833066","3978692","4122476","4265827","4409774","4574126","4738926","4903653","5066514","5227114","5416078","5596506","5770918","5943147","6115118","6322678","6526781","6725051","6912464","7087713","7284836","7467869","7643701","7821135","8005412","8245827","8485231","8726345","8971734","9223012","9540870","9858983","10173869","10479225","10773090","11158151","11531410","11899402","12271298","12652866","13089829","13534007","13985442","14442313","14905878","15405629","15910483","16428036","16966192","17531901","18157666","18798315","19468130","20184724","20961201","21808020","",
"Least developed countries: UN classification","LDC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3145939","3233167","3311162","3382133","3449614","3515709","3648514","3778406","3902303","4016901","4121244","4282436","4433346","4575134","4709030","4836454","5007640","5169342","5321949","5466135","5602463","5772848","5930025","6074265","6206332","6327093","6549642","6766759","6977906","7182856","7382269","7653786","7919961","8181118","8438726","8695111","8998847","9292369","9576216","9848407","10107839","10443341","10767770","11085194","11399634","11713264","12103535","12481775","12848731","13206299","13559046","13969551","14375274","14779141","15182360","15587122","16077360","",
"Low income","LIC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1906856","1953252","1994408","2031098","2064356","2094905","2169244","2239864","2306019","2367158","2422998","2512188","2596490","2675704","2749612","2818301","2929381","3036487","3138999","3235997","3327096","3430786","3523772","3607921","3685635","3757997","3891784","4024107","4153743","4279323","4400567","4551466","4698227","4840942","4981115","5120981","5279489","5431695","5579149","5722111","5860529","6064609","6267323","6470505","6675999","6884804","7143180","7397197","7645693","7888294","8127090","8393346","8655555","8913302","9164749","9410859","9697726","",
"Liechtenstein","LIE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","245336","241519","237539","230415","227166","222565","226324","229701","233537","236933","240541","247488","254483","262781","270327","278170","289271","300060","311074","322869","334709","344704","358120","371476","384920","398577","413323","428102","442718","456978","470686","486500","500984","514196","526179","537056","543706","548244","551247","553255","554762","567173","578218","588169","597599","607149","612518","616707","621075","627448","637243","673257","713647","756830","801044","844434","891072","",
"Lower middle income","LMC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","15521839","16025054","16506623","16955781","17373882","17755150","18350565","18910557","19446874","19968776","20483037","21226471","21937417","22613549","23251625","23854673","24682921","25473693","26219281","26906619","27531800","28345241","29079560","29756851","30409752","31061648","31995054","32906778","33801997","34689983","35590200","36889100","38166833","39398423","40552428","41632291","43047059","44364368","45615783","46835141","48044717","49599749","51097052","52509895","53795375","54943570","56484912","57908977","59247392","60532260","61794914","63518697","65192599","66906561","68768074","70862658","73586608","",
"Low & middle income","LMY","Population ages 65 and above, male","SP.POP.65UP.MA.IN","36928036","37764435","38568242","39369232","40055974","40668753","42237334","43772710","45286756","46766842","48204749","50173721","52040816","53834716","55586122","57310947","59578642","61808662","63984911","66035392","67915748","70200712","72311812","74263695","76105112","77917209","80276958","82565047","84841166","87217403","89790694","93003866","96394852","99852525","103174855","106291921","110192461","113735570","117049178","120345284","123706171","127882571","132053071","136116000","139824982","143095951","146798924","150156589","153359700","156632099","160101359","164505591","168943977","173671390","179064835","185364002","193247059","",
"Lesotho","LSO","Population ages 65 and above, male","SP.POP.65UP.MA.IN","13269","13568","13853","14137","14442","14772","15255","15757","16257","16755","17243","17911","18539","19120","19648","20128","20650","21135","21577","21970","22312","22846","23311","23732","24170","24671","25388","26112","26791","27358","27817","28594","29257","29807","30281","30692","31526","32168","32605","32837","32871","33384","33874","34325","34669","34898","35295","35540","35752","36090","36641","37182","37781","38375","38874","39220","39799","",
"Late-demographic dividend","LTE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","18586060","18814068","19036619","19293285","19474602","19616697","20465773","21317995","22175263","23017867","23830440","24883651","25879102","26842534","27801653","28768797","30047413","31328422","32603942","33819575","34933760","36221981","37426408","38535842","39565745","40573722","41762315","42905705","44055195","45315822","46755391","48408007","50224354","52150310","54015455","55752651","57895107","59771569","61497905","63233289","65033337","67259896","69527517","71749672","73733090","75403324","77077268","78521489","79897580","81400427","83119318","85360037","87689457","90262891","93330103","97039290","101651425","",
"Lithuania","LTU","Population ages 65 and above, male","SP.POP.65UP.MA.IN","81495","85289","88710","91879","95182","98823","102775","106748","110926","115458","120794","127142","133488","139270","143800","146714","148079","148300","147486","145616","142961","140880","138087","135100","132545","130848","131330","132588","134465","136444","138253","142098","145651","148599","150886","152577","156238","159413","162136","164482","166480","170419","174070","177364","179650","180446","180935","181368","181323","180439","177219","176853","177781","179041","180378","181431","181672","",
"Luxembourg","LUX","Population ages 65 and above, male","SP.POP.65UP.MA.IN","14988","15250","15551","15819","16100","16395","16763","17047","17279","17532","17748","18140","18529","18841","19137","19316","19654","19838","19901","19830","19623","19624","19457","19193","18901","18629","18556","18506","18497","18601","18841","19382","19991","20631","21227","21758","22397","22938","23422","23883","24315","24997","25605","26221","26867","27508","27957","28359","28844","29407","30058","30928","31939","33001","34117","35268","36788","",
"Latvia","LVA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","74240","75106","75572","76068","77028","78541","80929","83830","87150","90290","93038","96401","99222","101545","103583","105275","107034","108620","109628","109295","107474","106177","103713","100662","97762","95441","94857","94835","95208","95552","95790","98620","100862","102467","103935","105046","107390","109118","110366","111536","112447","115251","117869","120228","121734","122425","124218","125616","126152","125328","123425","123339","123584","123788","124045","124429","125428","",
"Macao SAR, China","MAC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2811","2864","2965","3104","3272","3460","3691","3949","4208","4448","4642","4910","5134","5335","5540","5751","6026","6293","6561","6850","7197","7451","7717","7984","8245","8475","8581","8690","8799","8891","8976","9419","9874","10337","10795","11251","11600","11932","12257","12598","12947","13157","13412","13711","14036","14368","14666","14888","15107","15464","16071","17220","18659","20357","22253","24311","26574","",
"St. Martin (French part)","MAF","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","169199","177821","185434","192461","199604","207208","216202","225492","234684","243132","250497","258036","264652","270363","275089","278858","282992","286543","290037","294084","299135","306594","314725","323905","334710","347596","363911","381818","401353","422511","445306","471837","498739","525510","551545","576515","599523","620749","640389","658645","675882","696210","716176","736426","757741","781010","800462","821149","842789","864473","886141","907838","929115","952907","983577","1023721","1070398","",
"Monaco","MCO","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","57866","58538","59007","59421","59976","60833","62955","65278","67626","69797","71663","74341","76428","78313","80486","83148","86920","91112","95107","98008","99565","100787","100781","100137","99733","100031","102119","104591","107260","109942","112570","115703","118646","121065","122585","122978","125788","127260","128371","129002","129364","131339","133063","134191","134384","133389","134775","135548","135850","135830","135520","135611","134557","132760","131455","131865","137108","",
"Madagascar","MDG","Population ages 65 and above, male","SP.POP.65UP.MA.IN","75981","78497","80701","82782","85009","87513","91202","94955","98873","103082","107623","113474","119539","125442","130682","135002","139311","142768","145564","147912","149943","153456","156712","159817","162899","166067","170386","174594","178652","182505","186126","191290","196169","200834","205372","209831","215249","220317","224993","229225","233016","238694","244065","248984","253241","256789","261985","266531","270662","274612","278593","284538","290351","296695","304449","314151","327797","",
"Maldives","MDV","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1520","1556","1593","1625","1651","1663","1699","1723","1747","1779","1830","1877","1941","2011","2081","2146","2242","2335","2425","2518","2615","2730","2839","2950","3059","3174","3310","3448","3595","3735","3783","3981","4139","4317","4435","4715","5011","5236","5581","5990","6356","6639","6896","7193","7499","7798","8140","8549","8847","8743","8815","8861","8824","8778","8740","8733","8875","",
"Middle East & North Africa","MEA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1833327","1885850","1934812","1980319","2024932","2069040","2132545","2196104","2256351","2314885","2372088","2450494","2525890","2599815","2668578","2732875","2814983","2893198","2968648","3043158","3116800","3214371","3310652","3408756","3512712","3628175","3772089","3925230","4085654","4249969","4437564","4636842","4816489","5014092","5216385","5437239","5642811","5844851","6043341","6240144","6435723","6657558","6881437","7107268","7331333","7551531","7721602","7882618","8042570","8213014","8397951","8607265","8824791","9061824","9336763","9662199","10062272","",
"Mexico","MEX","Population ages 65 and above, male","SP.POP.65UP.MA.IN","606009","634169","662308","690696","719953","750296","782535","815268","847809","878760","907377","937536","964411","989428","1015032","1042602","1073165","1107330","1142327","1173999","1200623","1233235","1259782","1284231","1312097","1346218","1389886","1438013","1489922","1544088","1599851","1658134","1718163","1779204","1840380","1901239","1968986","2036000","2102275","2167740","2232738","2297709","2361231","2426626","2498223","2578989","2674452","2779933","2892671","3007965","3123472","3238132","3350601","3467008","3596132","3743182","3902111","",
"Marshall Islands","MHL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","35021180","35811183","36573834","37338134","37991618","38573848","40068090","41532846","42980737","44399684","45781751","47661533","49444326","51159012","52836510","54492646","56649261","58772175","60845912","62799395","64588652","66769926","68788040","70655774","72419477","74159212","76385174","78540940","80687423","82938080","85390127","88452400","91696625","95011583","98193740","101170940","104912972","108303875","111470029","114623173","117845642","121817962","125785748","129645495","133148983","136211147","139655744","142759392","145714007","148743805","151974269","156112245","160288422","164758088","169900086","175953143","183549333","",
"Macedonia, FYR","MKD","Population ages 65 and above, male","SP.POP.65UP.MA.IN","31708","31795","31805","31810","31920","32188","33197","34343","35604","36951","38355","40190","42041","43945","46000","48255","50796","53517","56108","58110","59251","59625","59151","58317","57794","57965","59202","61017","63191","65399","67469","69542","71410","73231","75234","77543","79905","82469","85100","87598","89820","92434","94680","96599","98254","99684","101181","102495","103674","104737","105730","107376","108832","110350","112300","114876","118540","",
"Mali","MLI","Population ages 65 and above, male","SP.POP.65UP.MA.IN","59829","60844","61364","61486","61371","61077","63506","65809","67904","69696","71144","74667","77999","81095","83918","86450","90674","94640","98331","101745","104880","110192","115417","120340","124677","128231","133527","138277","142628","146751","150725","153445","156210","158927","161394","163460","164964","166106","166936","167435","167608","168628","169164","169488","169978","170801","174037","177600","181031","183729","185406","188109","189820","191074","192598","194792","199927","",
"Malta","MLT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","11230","11195","11108","11025","10994","11022","11216","11474","11758","12019","12311","12663","12915","13093","13210","13376","13466","13508","13616","13726","13870","13973","14253","14384","14276","14390","14864","15228","15631","16044","16424","17178","17629","18062","18490","18894","19254","19637","20004","20360","20737","21222","21770","22374","23031","23716","24325","24929","25733","26827","28152","29283","30757","32461","34167","35793","37542","",
"Myanmar","MMR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","307601","318698","328357","336997","345288","353514","368256","382880","397075","410406","422695","438601","453753","468004","481169","493269","509991","525321","539834","554348","569272","590519","611462","631647","650539","667957","690152","710935","730428","748813","766224","791880","815070","836019","855057","872322","896156","917654","936065","950109","959161","974301","984938","991789","995855","998001","1009733","1020732","1031428","1042182","1053743","1077284","1100542","1126311","1158333","1198491","1253813","",
"Middle East & North Africa (excluding high income)","MNA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1691044","1737887","1779928","1818614","1855820","1892360","1947956","2001991","2053923","2103124","2149447","2216765","2281003","2341299","2396521","2446759","2517209","2582737","2644919","2705477","2765708","2853567","2941497","3032182","3129517","3236712","3366637","3503454","3645651","3791043","3957257","4130075","4305764","4485409","4670098","4860821","5048035","5231046","5409747","5584558","5756108","5960692","6166019","6371560","6573203","6768480","6915044","7049560","7179827","7315440","7464015","7637390","7817019","8012818","8240634","8511025","8837961","",
"Montenegro","MNE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","12184","12371","12534","12657","12738","12763","13128","13485","13887","14407","15095","15525","16023","16526","16953","17248","17514","17680","17741","17695","17541","17491","17342","17152","16993","16904","17143","17515","18056","18798","19729","20649","21648","22710","23798","24904","25967","26978","27952","28913","29879","30994","32103","33137","33894","34353","34431","34256","33978","33758","33669","33932","34278","34768","35445","36337","37661","",
"Mongolia","MNG","Population ages 65 and above, male","SP.POP.65UP.MA.IN","20151","21032","21778","22415","22987","23533","24163","24796","25431","26054","26669","27685","28638","29495","30244","30875","31552","32113","32615","33086","33568","34403","35179","35884","36502","37028","37927","38725","39406","39973","40427","40576","40484","40154","39587","38821","39234","39414","39392","39220","38912","39586","40131","40543","40781","40840","41805","42672","43389","43917","44221","45167","45937","46648","47449","48433","49965","",
"Northern Mariana Islands","MNP","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Population ages 65 and above, male","SP.POP.65UP.MA.IN","87613","90499","93149","95556","97708","99600","102933","106035","108915","111555","113926","117777","121358","124732","127999","131188","135756","140260","144578","148524","151988","157185","161716","165316","167672","168606","171224","172194","172224","172190","172599","176543","181839","187898","193969","199615","207024","213677","219796","225647","231421","239219","246868","254375","261785","269117","278686","288286","297796","307045","315991","326513","336633","346658","357022","367985","381185","",
"Mauritania","MRT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","8419","8891","9357","9822","10289","10752","11308","11854","12396","12929","13465","14093","14705","15311","15909","16504","17201","17875","18540","19195","19837","20640","21434","22216","22989","23753","24656","25532","26380","27212","28024","28976","29888","30785","31679","32584","33599","34613","35621","36593","37529","38580","39569","40505","41410","42309","43393","44462","45528","46602","47701","49020","50352","51765","53351","55164","57398","",
"Mauritius","MUS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","6623","6838","6992","7111","7217","7302","7511","7729","7936","8111","8230","8480","8667","8813","8940","9030","9740","10549","11446","12516","13677","14331","14903","15419","15988","16582","17275","18007","18711","19357","19866","20764","21579","22278","23016","23666","25062","26591","28071","29531","30824","31563","32181","32740","33217","33672","34661","35710","36853","38209","39912","42184","44781","47570","50525","53670","56540","",
"Malawi","MWI","Population ages 65 and above, male","SP.POP.65UP.MA.IN","44073","44788","45387","45898","46359","46804","48024","49236","50312","51074","51463","52295","52864","53306","53792","54417","55876","57394","59015","60827","62869","65659","68560","71580","74739","78057","83826","90356","97270","104029","110250","116059","121049","125700","130714","136639","138463","140760","143257","145591","147546","151074","154348","157508","160724","164088","169681","175261","180891","186688","192678","199535","206858","214077","220330","225180","229988","",
"Malaysia","MYS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","144471","146641","149086","151595","153876","155799","161305","166639","171973","177600","183701","191988","200026","207530","214246","220071","226468","232406","238097","243720","249402","256730","263705","270361","276783","283119","290671","297925","304960","312158","319953","331004","342585","354217","365263","375639","387156","397474","407763","419776","434562","457743","481405","503382","523693","544914","574496","603114","628844","652093","675325","710272","748220","788456","829730","871324","917028","",
"North America","NAC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","8016823","8169489","8295815","8408087","8518989","8623300","8792008","8955269","9108927","9251145","9395495","9618895","9801565","9962635","10118455","10280759","10544205","10821023","11116453","11423547","11714142","11969987","12200053","12412499","12618733","12829429","13105292","13366845","13614956","13855781","14097802","14386030","14659153","14901508","15104520","15272758","15453412","15617437","15759565","15895999","16037031","16277240","16505841","16736404","16995984","17278742","17636590","18018450","18445778","18934639","19505827","20164989","20909653","21708704","22549738","23399930","24303319","",
"Namibia","NAM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","9423","9623","9817","10009","10183","10338","10660","10960","11234","11483","11699","12060","12393","12683","12922","13116","13477","13781","14027","14235","14416","14775","15125","15491","15900","16383","17028","17755","18530","19325","20106","20941","21713","22422","23072","23692","24416","25088","25693","26181","26528","27079","27436","27642","27761","27840","28331","28784","29203","29603","29983","30737","31513","32300","33075","33826","34784","",
"New Caledonia","NCL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1358","1393","1423","1456","1481","1504","1562","1613","1664","1755","1926","2141","2338","2494","2630","2731","2810","2893","2953","2984","3020","3137","3245","3345","3438","3526","3637","3752","3872","3993","4130","4283","4426","4578","4736","4878","5080","5289","5505","5721","5948","6222","6500","6769","7049","7369","8117","8899","9755","10584","11483","11737","12002","12197","12435","12685","12980","",
"Niger","NER","Population ages 65 and above, male","SP.POP.65UP.MA.IN","15081","16148","17136","18137","19283","20645","22304","24082","25923","27773","29592","31621","33614","35565","37470","39314","41475","43598","45699","47750","49720","52206","54699","57248","59972","62954","66379","70082","74064","78337","82882","87159","91680","96385","101142","105883","110132","114412","118702","122938","127094","131248","135425","139756","144420","149546","155331","161546","168188","175213","182642","191296","200398","210053","220349","231370","243304","",
"Nigeria","NGA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","559910","580409","599473","616135","629135","638005","656846","672238","684798","695291","704157","725440","744635","762179","778592","794256","820668","846478","871293","894559","916021","952482","986376","1018092","1048336","1077795","1116203","1152848","1187557","1219944","1249898","1291280","1329046","1363517","1394982","1423752","1465772","1503757","1538235","1569724","1598698","1644064","1684851","1721741","1755734","1787575","1848209","1905842","1960041","2010251","2056439","2127663","2193972","2254840","2309366","2357541","2428434","",
"Nicaragua","NIC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","19768","20488","21197","21881","22517","23096","23961","24755","25520","26278","27045","28073","29115","30170","31246","32338","33645","34978","36326","37674","39009","40676","42307","43927","45579","47281","49155","51074","53026","54999","57007","59556","62115","64686","67276","69891","72917","75934","78940","81937","84926","88432","91903","95369","98896","102491","106264","110160","114014","117554","120662","123337","125673","128128","131381","135830","141418","",
"Netherlands","NLD","Population ages 65 and above, male","SP.POP.65UP.MA.IN","479403","489370","500290","511138","521831","532533","543322","552714","561164","570136","579693","590379","599460","606972","613778","620889","632095","641194","649403","656711","663213","672910","678835","683179","688243","695335","706910","720165","733716","745753","756605","770986","783295","794019","803951","813655","827804","842450","857855","873089","887961","909059","928306","945782","962602","979487","1002462","1026675","1054952","1089129","1129153","1176671","1227608","1279612","1330792","1379368","1428479","",
"Norway","NOR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","177544","181705","186087","190440","194601","198501","202719","206506","209953","213261","216445","220188","224048","227780","231332","234774","239531","244000","248176","251990","255448","259865","263576","266727","269630","272621","276664","280844","284729","287292","288453","290354","291459","291669","291054","289704","289419","288688","287693","286652","285367","285657","285878","286418","287567","289841","292949","297072","302521","309355","317956","330060","344183","358943","372901","384993","398057","",
"Nepal","NPL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","115437","119906","123541","126556","129297","131922","137084","142105","146861","151175","154968","161294","167275","172792","177715","181983","188732","194874","200406","205382","209831","217041","223775","229964","235541","240485","248446","255604","262299","269043","276158","286460","297367","308228","318047","326217","338900","349780","359453","368894","378826","399390","422843","449423","478767","510448","535713","560172","583822","607305","631949","649085","666003","683847","703907","726882","753420","",
"Nauru","NRU","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","90713","90087","90159","89937","89918","89562","92267","94912","96684","98519","100902","103267","105744","108309","111041","113793","117678","121096","124157","126324","128658","130985","133497","136164","138216","140177","142502","146145","148957","152004","155664","165603","169631","173807","178087","182267","187227","191303","194336","196617","199125","201722","206703","212460","217569","222315","229120","235432","241942","249693","258944","266777","275544","285913","298671","312456","327389","",
"OECD members","OED","Population ages 65 and above, male","SP.POP.65UP.MA.IN","27803072","28449059","29044990","29633380","30228598","30831113","31671965","32488288","33257924","34047978","34760899","35723513","36600374","37376287","38144675","38869160","39847309","40828439","41747128","42492923","42990424","43466620","43659822","43724551","43868009","44218897","45050069","46019582","47083196","48171719","49245840","50563259","51841641","53053670","54201865","55308354","56622824","57883473","59099945","60309607","61527075","63013995","64510753","66012257","67494215","68950024","70596927","72213439","73893887","75693961","77715199","79860424","82361382","85045793","87778268","90455080","93205809","",
"Oman","OMN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","8064","8333","8608","8885","9152","9404","9732","10043","10351","10667","10991","11278","11575","11894","12251","12645","12997","13365","13731","14096","14436","14858","15272","15640","15922","16105","16376","16568","16757","17045","17490","17901","18489","19134","19689","20076","21323","22341","23207","24148","25387","26547","28052","29860","31890","34112","35636","37418","39426","41590","43896","44494","45015","45473","46043","46792","49633","",
"Other small states","OSS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","182515","185809","188684","191092","193269","195331","202312","209531","217008","224476","231976","238951","245273","250825","255589","259741","265722","270885","275210","278522","280750","286327","291269","295555","299750","304613","311748","319440","327492","335672","343553","355631","366220","375903","385308","394462","406028","417258","428158","439638","450875","462561","474000","485118","495641","505511","517877","529857","541763","553583","566390","582707","599816","617759","636539","656629","681569","",
"Pakistan","PAK","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1041859","1051882","1062748","1074086","1085332","1096458","1122839","1149032","1175147","1201394","1227927","1264673","1301396","1339161","1378932","1421282","1469912","1519946","1571825","1625812","1682023","1741540","1802207","1864002","1926406","1989089","2056828","2122093","2185753","2249042","2312811","2384184","2455381","2526292","2596259","2665504","2743275","2817361","2889649","2962837","3038466","3120574","3203309","3286960","3370889","3454951","3555578","3650146","3739763","3825985","3909567","4007431","4105249","4200243","4287785","4366929","4452496","",
"Panama","PAN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","20978","21707","22428","23160","23892","24640","25514","26392","27280","28180","29083","30097","31103","32121","33163","34244","35442","36663","37919","39206","40526","41980","43438","44917","46419","47957","49618","51284","52984","54729","56549","58503","60517","62600","64752","66993","69472","71985","74588","77304","80177","83176","86316","89599","93016","96588","100299","104094","108000","112083","116378","120722","125224","129938","134915","140220","145683","",
"Peru","PER","Population ages 65 and above, male","SP.POP.65UP.MA.IN","159587","165498","171201","176619","181662","186287","191932","197188","202216","207240","212407","219737","227083","234418","241668","248790","257451","265806","273882","281704","289293","298774","308186","317586","326941","336253","348604","360560","372425","384637","397427","412701","428421","444624","461278","478448","499459","520825","542500","564415","586536","610520","634506","658593","682800","707197","730014","752796","776067","800396","826250","853144","881021","910132","940774","973206","1007509","",
"Philippines","PHL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","312313","327038","342146","357451","372810","388150","405921","423078","440236","458163","477289","500832","524646","548092","570377","591085","614108","635141","654124","670884","685472","702370","716857","729590","741390","752783","770730","787842","803435","816519","826881","843335","856940","869753","884574","902994","937342","973658","1010462","1045734","1078518","1120194","1159018","1195799","1231980","1269017","1340023","1412966","1486837","1563438","1647057","1711001","1777522","1845765","1915348","1986782","2074486","",
"Palau","PLW","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Population ages 65 and above, male","SP.POP.65UP.MA.IN","26373","26742","27087","27357","27494","27467","28225","28870","29391","29786","30042","30964","31762","32421","32957","33378","34642","35833","36931","37953","38907","40470","41947","43341","44656","45909","47794","49575","51256","52824","54287","56571","58696","60674","62523","64268","66856","69293","71591","73769","75854","78791","81653","84387","86963","89384","92848","96138","99271","102275","105201","109019","112678","116317","120145","124277","129796","",
